"word","prob","noun_ratio"
"slots",0.092,1
"due",0.208,0.000569962952408094
"dug",0.018,0.291666666666667
"muons",0.596,0.991735537190083
"inhomegeneous",0.036,0
"batch",0.082,0.947368421052632
"parachutes",0.342,1
"bachelors",0.48,1
"compactness",0.526,0.909090909090909
"intercepts",0.262,0.666666666666667
"unitary",0.49,0.00197628458498024
"spacespacetime",0.422,1
"tiopc",0.042,1
"properity",0.16,1
"simularity",0.038,1
"arrives",0.076,0.128048780487805
"arrived",0.116,0
"lower",0.222,0
"bounces",0.274,0.43312101910828
"anybody",0.356,0.582510578279267
"anharmonicity",0.484,1
"bounced",0.04,0
"cryogenic",0.48,0.0476190476190476
"abilities",0.354,0.966666666666667
"facial",0.022,0
"precedence",0.276,1
"competitive",0.15,0
"gems",0.18,1
"loading",0.8,0.416666666666667
"exclusively",0.066,0
"plateau",0.158,0.882352941176471
"supercurrent",0.368,1
"polywell",0.406,0.888888888888889
"antinucleon",0.022,0.75
"adiabatic",0.682,0.00303030303030303
"arthur",0.144,0.380952380952381
"alignments",0.616,1
"coddington",0.052,1
"streaming",0.286,0.307692307692308
"catalyze",0.072,0.25
"firearm",0.122,1
"waveform",0.786,0.945652173913043
"tends",0.112,0.212418300653595
"peephole",0.076,0.75
"fragments",0.484,0.963636363636364
"jumps",0.3,0.564516129032258
"powerplants",0.242,1
"depths",0.384,0.936170212765957
"hohmann",0.414,0.866666666666667
"fredholm",0.114,0.2
"verdet",0.118,0.75
"christoffel",0.612,0.838235294117647
"phyiscs",0.18,1
"friedrichs",0.198,0.4
"elasticity",0.864,0.980295566502463
"statment",0.074,1
"handedness",0.724,0.923076923076923
"qed",0.758,0.733921815889029
"canal",0.3,0.56
"immortality",0.67,1
"tumble",0.23,0.210526315789474
"fast",0.51,0.0674448767833982
"mundane",0.104,0.294117647058824
"potassium",0.462,0.945454545454545
"phototransistor",0.344,1
"forbidding",0.048,0
"deployed",0.096,0.0588235294117647
"groupings",0.206,1
"gravitating",0.404,0.212121212121212
"fried",0.212,0
"antipodal",0.018,0
"associated",0.156,0
"inextensibility",0.268,1
"quantification",0.398,1
"associates",0.132,0.153846153846154
"copson",0.022,0.666666666666667
"lemon",0.386,0.588235294117647
"irodov",0.516,0.652173913043478
"multipliers",0.69,1
"magnetostatics",0.71,1
"gre",0.522,0.619047619047619
"grb",0.366,0.807692307692308
"chirp",0.166,0.857142857142857
"weigh",0.57,0.0807453416149068
"voltmeters",0.616,1
"spraying",0.16,0.0555555555555556
"homologous",0.052,0
"nash",0.2,0.333333333333333
"joining",0.244,0.12037037037037
"dumbbell",0.786,0.921052631578947
"issues",0.556,1
"sellmeier",0.13,0.25
"disposal",0.424,0.92
"deterministic",0.58,0.0244755244755245
"anistropic",0.04,0.666666666666667
"ciruit",0.306,1
"stable",0.506,0.00559105431309904
"fins",0.342,0.961538461538462
"porcelain",0.362,0.8
"readout",0.202,0.88
"electron",0.896,0.920137442732195
"photoresistor",0.272,1
"bounding",0.164,0.5
"drinking",0.468,0.583333333333333
"redistribute",0.194,0.136363636363636
"earthing",0.636,0.19047619047619
"incoherent",0.872,0.418181818181818
"folds",0.088,0.885714285714286
"sensation",0.316,1
"transverse",0.766,0.462246777163904
"helmets",0.05,0.666666666666667
"waveguide",0.89,0.771276595744681
"counterarguments",0.266,1
"pushing",0.27,0
"corners",0.448,0.9921875
"desired",0.108,0.00303951367781155
"swirled",0.018,0
"separation",0.716,0.998740554156171
"sexy",0.05,0.5
"perforation",0.328,1
"astrid",0.072,0
"orions",0.176,1
"reds",0.052,1
"photometric",0.386,0
"integrations",0.142,1
"summation",0.768,0.993827160493827
"fed",0.05,0.0769230769230769
"fel",0.144,0.333333333333333
"fem",0.372,0.56
"earthern",0.002,0
"schematic",0.5,0.107692307692308
"balero",0.128,1
"ashcroft",0.39,0.1
"reacts",0.032,0.414634146341463
"carrol",0.078,0.888888888888889
"dripping",0.288,0.0625
"locking",0.82,0.328358208955224
"electrify",0.036,0
"united",0.156,0
"decaying",0.456,0.123287671232877
"buoyant",0.576,0.103896103896104
"lepton",0.834,0.775229357798165
"lightening",0.324,0.416666666666667
"plumpudding",0.038,0
"tension",0.94,0.987560843699297
"cupboard",0.216,0.916666666666667
"exfoliation",0.26,1
"masks",0.118,1
"tractability",0.028,1
"elctric",0.034,0
"lensmaker",0.008,0.875
"monochromaticity",0.378,1
"saturated",0.26,0
"mathematicians",0.738,0.953703703703704
"saturates",0.112,0.230769230769231
"looks",0.148,0.0763848396501458
"schaum",0.12,0.428571428571429
"monocrystalline",0.336,0.6
"primordial",0.434,0.0192307692307692
"inspecting",0.088,0
"orange",0.818,0.895027624309392
"refracting",0.712,0.216216216216216
"glare",0.188,0.666666666666667
"elapse",0.004,0.545454545454545
"satellites",0.904,0.91726618705036
"nfc",0.338,0.142857142857143
"nfl",0.384,0.333333333333333
"nfw",0.128,1
"unpredictable",0.174,0
"deteriorate",0.01,0
"erratic",0.078,0
"saggriatus",0.018,1
"deviated",0.036,0
"thunders",0.104,1
"geiger",0.738,0.96875
"cuprate",0.158,0.818181818181818
"sinkage",0.012,0.666666666666667
"induction",0.956,0.98728813559322
"integrated",0.158,0
"geostationary",0.518,0
"unscrambling",0.368,0.5
"compositions",0.394,1
"phrases",0.146,0.870967741935484
"parsable",0.034,0
"vab",0.222,1
"navier",0.426,0.208163265306122
"spans",0.068,0.366666666666667
"dioptre",0.03,0.666666666666667
"dispersive",0.708,0.148936170212766
"tannoudji",0.178,0.962962962962963
"quadratic",0.278,0.00966183574879227
"transistor",0.914,0.987654320987654
"motorcycle",0.806,1
"foliation",0.714,1
"slides",0.248,0.516339869281046
"regards",0.344,0.903225806451613
"kickback",0.29,1
"boring",0.162,0.0606060606060606
"dynamo",0.536,0.714285714285714
"sinogram",0.03,0.5
"cohen",0.446,0.842105263157895
"intersecting",0.456,0.161764705882353
"xrd",0.678,0.8
"xrf",0.076,1
"polarization",0.926,0.986100386100386
"vegetation",0.22,1
"combat",0.128,0.384615384615385
"harmful",0.152,0.0535714285714286
"spacesuit",0.43,1
"looked",0.092,0
"superfluidity",0.784,1
"insulators",0.81,0.996062992125984
"burners",0.228,1
"dilatational",0.02,0
"serving",0.108,0
"ccds",0.616,0.846153846153846
"mule",0.078,1
"filmed",0.012,0
"clutching",0.01,0
"print",0.152,0.730769230769231
"sunflowers",0.422,1
"spun",0.306,0.25
"vacumn",0.036,1
"diproton",0.434,1
"vacumm",0.012,0.666666666666667
"lossless",0.428,0.394736842105263
"ended",0.132,0
"statuses",0.07,1
"optimally",0.218,0
"bunsen",0.126,0.875
"shedding",0.322,0.0344827586206897
"expel",0.02,0
"primality",0.044,1
"meatballs",0.126,1
"increased",0.246,0
"diverge",0.494,0.330578512396694
"recessional",0.148,0
"earplugs",0.164,1
"annhilation",0.206,1
"andromeda",0.93,0.729323308270677
"majoron",0.158,1
"seesaws",0.046,1
"analogues",0.422,0.96
"bscco",0.142,0.666666666666667
"hypothesis",0.856,0.996
"probing",0.168,0.166666666666667
"rosette",0.084,1
"aircraft",0.972,0.978260869565217
"zeeman",0.744,0.678571428571429
"summands",0.192,0.888888888888889
"coloumb",0.148,0.444444444444444
"interchanges",0.146,0.375
"narrower",0.072,0.0769230769230769
"undergraduates",0.512,0.894736842105263
"packaging",0.364,0.833333333333333
"subscribe",0.042,0.285714285714286
"hydrogenation",0.12,0.666666666666667
"respect",0.306,0.976331360946746
"narrowed",0.026,0
"forms",0.672,0.806387225548902
"cavities",0.76,0.981818181818182
"hunters",0.08,1
"literal",0.09,0
"floats",0.278,0.571428571428571
"determinant",0.892,0.832298136645963
"painted",0.05,0
"sufficient",0.342,0.0725552050473186
"hmd",0.116,0.888888888888889
"align",0.504,0.61792839573654
"ejection",0.678,0.975
"scatering",0.054,0
"vignetting",0.13,0
"layer",0.92,0.970886075949367
"avg",0.298,0.585106382978723
"photoelastic",0.116,0
"radiation",0.926,0.989521938441388
"member",0.208,1
"propensity",0.184,1
"undergoes",0.12,0.157894736842105
"trebuchet",0.952,0.833333333333333
"fighting",0.294,0.0952380952380952
"qutrit",0.324,0.9
"appratus",0.186,1
"bending",0.748,0.518950437317784
"mfa",0.154,1
"mft",0.384,1
"rapid",0.098,0.00925925925925926
"belinfante",0.184,1
"enact",0.004,0
"wavefronts",0.542,1
"myth",0.54,1
"hildring",0.032,0
"fired",0.126,0
"controling",0.012,0
"helpful",0.2,0.0418060200668896
"solutes",0.498,0.95
"loses",0.082,0.0613026819923372
"lawson",0.084,1
"yutsis",0.036,1
"soluted",0.008,0
"luminal",0.072,0
"elevators",0.672,1
"upgrades",0.092,1
"growth",0.774,1
"cutters",0.15,1
"mines",0.208,1
"instantaneous",0.402,0
"obey",0.114,0.0579268292682927
"picokelvin",0.072,1
"analysed",0.092,0
"analyses",0.18,0.782608695652174
"perspectives",0.608,0.976190476190476
"saddle",0.692,0.10126582278481
"column",0.84,0.977225672877847
"diffracting",0.342,0.0526315789473684
"lenght",0.222,0.65
"squeak",0.202,0.833333333333333
"champ",0.124,0.5
"negate",0.018,0.0909090909090909
"keystroke",0.194,1
"smoothing",0.402,0.217391304347826
"powdered",0.092,0
"cliff",0.864,0.982758620689655
"triggered",0.07,0
"etale",0.048,0
"coupling",0.864,0.470203488372093
"absorptance",0.144,1
"demonstrate",0.296,0.0652173913043478
"farnsworth",0.054,0.333333333333333
"cmos",0.552,0.838709677419355
"monitors",0.388,0.888888888888889
"contacting",0.178,0.0833333333333333
"reorientation",0.132,1
"inherently",0.058,0.0114942528735632
"upwards",0.592,0.814625850340136
"anticommutator",0.35,0.962962962962963
"intentionally",0.058,0
"paracompact",0.344,0.5
"xenon",0.56,0.783783783783784
"xylem",0.062,1
"raining",0.316,0.105263157894737
"progressively",0.05,0
"four",0.332,0
"parameterization",0.778,1
"increase",0.84,0.466101694915254
"quadruple",0.204,0.19047619047619
"dispenser",0.258,1
"sinking",0.608,0.441860465116279
"rational",0.522,0.0594059405940594
"stright",0.03,0.25
"propane",0.482,0.916666666666667
"oceans",0.506,0.970588235294118
"pierce",0.082,0.2
"tantalizing",0.024,0
"gravitaional",0.082,0
"disturb",0.184,0.127272727272727
"basics",0.614,0.991769547325103
"semileptonic",0.608,0.0909090909090909
"specially",0.068,0
"thunder",0.75,0.923076923076923
"fossil",0.26,0.1875
"resilient",0.016,0.5
"microlensing",0.208,0.428571428571429
"atoms",0.87,0.947765525246663
"granularity",0.34,1
"cyclical",0.128,0
"doopler",0.114,1
"seifert",0.138,0.285714285714286
"gluons",0.918,0.992857142857143
"replace",0.074,0
"anions",0.128,1
"opponents",0.196,1
"derivatives",0.766,0.974603174603175
"yangian",0.188,0.125
"strike",0.582,0.559210526315789
"standardized",0.04,0.0666666666666667
"reversibly",0.15,0.0740740740740741
"nontriviality",0.332,1
"reversible",0.6,0.0113268608414239
"complexify",0.072,0.142857142857143
"keplers",0.46,1
"quartic",0.106,0.0126582278481013
"plunger",0.538,1
"plunges",0.016,0
"example",0.602,1
"parralel",0.06,0.5
"auger",0.114,0.727272727272727
"feature",0.252,0.951020408163265
"rightarrow",0.714,0.832051676407259
"orientational",0.226,0
"tripling",0.074,0
"abstraction",0.352,0.96969696969697
"survivable",0.132,0
"minimized",0.038,0
"chiralities",0.172,1
"provability",0.028,1
"irradiate",0.048,0
"minimizes",0.084,0.0425531914893617
"types",0.356,0.982565379825654
"infinte",0.12,0.625
"continuos",0.278,0.625
"fictional",0.062,0
"spheromak",0.268,0.75
"easier",0.074,0.0103244837758112
"emphasize",0.102,0.087719298245614
"oscilates",0.018,0
"planetoid",0.214,0.916666666666667
"pitfall",0.15,1
"proca",0.534,0.733333333333333
"diodes",0.802,0.845070422535211
"flipping",0.49,0.119047619047619
"miscible",0.122,0
"schools",0.174,1
"mimicking",0.14,0
"volcano",0.654,1
"berestetskii",0.106,0.5
"series",0.702,1
"depositing",0.154,0
"substantially",0.156,0
"fromula",0.196,1
"mayan",0.19,0
"foundation",0.516,1
"enormous",0.064,0
"silicon",0.942,0.86322188449848
"longwave",0.154,0.333333333333333
"speedy",0.072,0.555555555555556
"speeds",0.67,0.947649572649573
"qkd",0.602,0.9
"channels",0.366,0.976190476190476
"clarity",0.298,1
"basketball",0.426,0.945945945945946
"perturbations",0.734,0.988826815642458
"hypothetical",0.226,0.00465116279069767
"rectifier",0.4,0.761904761904762
"rectified",0.07,0
"parameterisation",0.294,0.8
"crawl",0.128,0.538461538461538
"trek",0.142,0.88
"showed",0.044,0
"approximations",0.654,0.989795918367347
"project",0.73,0.831578947368421
"runner",0.434,1
"sees",0.24,0.128140703517588
"escalator",0.556,1
"recommended",0.26,0
"doors",0.284,1
"broglie",0.706,0.0390625
"wells",0.504,0.860215053763441
"determing",0.158,0
"entry",0.458,0.976744186046512
"dummy",0.076,0.365853658536585
"photoemission",0.322,0.666666666666667
"tautology",0.506,0.933333333333333
"rotary",0.298,0
"mating",0.032,0.333333333333333
"came",0.186,0
"incorporate",0.104,0.032520325203252
"thoriated",0.02,0
"insects",0.458,1
"scintillators",0.24,0.75
"determine",0.41,0.0527749404153899
"participate",0.126,0.204545454545455
"lethal",0.298,0.0833333333333333
"junkyard",0.096,0.8
"layout",0.086,0.75
"window",0.7,0.92925430210325
"milliteslas",0.036,1
"transormation",0.406,1
"pocket",0.86,0.988636363636364
"spilling",0.572,0.117647058823529
"dipping",0.038,0
"pade",0.098,0.571428571428571
"radium",0.286,0.954545454545455
"pads",0.062,0.916666666666667
"radius",0.698,0.905465634529674
"cloning",0.676,0.504761904761905
"pressured",0.244,0
"underdensity",0.232,1
"rings",0.844,0.973484848484849
"cosmologies",0.164,0.777777777777778
"propagates",0.416,0.395348837209302
"yogurt",0.284,1
"propagated",0.112,0
"boundry",0.022,0.833333333333333
"hoofts",0.486,1
"dslr",0.286,0.916666666666667
"chirped",0.386,0.0666666666666667
"fallacious",0.134,0
"planned",0.076,0
"logic",0.534,0.690981432360743
"argue",0.142,0.149560117302053
"exciter",0.142,1
"ngcc",0.076,0
"grazing",0.356,0.176470588235294
"trapdoor",0.088,0.8
"pedagogically",0.144,0
"stadium",0.106,1
"dots",0.628,0.87906976744186
"graphical",0.1,0
"electrocution",0.084,1
"occour",0.068,0
"worked",0.08,0.00236406619385343
"seed",0.36,1
"protium",0.238,0.833333333333333
"minkowskian",0.134,0.0344827586206897
"euclidean",0.744,0.0464344941956882
"bin",0.256,0.785714285714286
"redefinitions",0.39,1
"electromagnetical",0.11,0
"toolkit",0.234,0.642857142857143
"pinors",0.224,1
"dumped",0.01,0
"violin",0.474,0.95
"deacceleration",0.498,1
"big",0.55,0
"electro",0.766,0.0890052356020942
"european",0.068,0
"caliper",0.302,0.818181818181818
"photographers",0.342,1
"maximizing",0.362,0
"acoustics",0.78,0.959459459459459
"truely",0.004,0
"scintillator",0.518,0.916666666666667
"simulated",0.314,0
"quantitative",0.268,0.0236220472440945
"downfolding",0.024,0
"throttling",0.492,0.391304347826087
"rotated",0.086,0
"solvability",0.146,1
"rotates",0.306,0.152505446623094
"previous",0.092,0
"spectacles",0.314,0.875
"disparity",0.512,1
"elevation",0.594,0.991228070175439
"underly",0.018,0
"creep",0.71,0.52
"contributing",0.086,0.0625
"exposition",0.476,1
"stefan",0.182,0.873684210526316
"losing",0.132,0.0196078431372549
"joule",0.75,0.899441340782123
"shaken",0.52,0.133333333333333
"quasicrystals",0.794,1
"littrow",0.054,1
"attacted",0.002,0
"raised",0.11,0
"beamsplitter",0.752,0.9375
"sod",0.288,0.5
"facility",0.382,1
"soi",0.366,0.692307692307692
"rotations",0.6,0.981220657276995
"sol",0.458,0.666666666666667
"son",0.66,1
"respectable",0.03,0
"raises",0.012,0.0388349514563107
"wrap",0.168,0.251162790697674
"graetz",0.028,0.666666666666667
"polaris",0.18,0.666666666666667
"support",0.612,0.514084507042254
"constantly",0.146,0
"nova",0.342,0.225806451612903
"overhand",0.122,1
"launching",0.786,0.149253731343284
"manmade",0.108,0.666666666666667
"back",0.406,0.0836028862901219
"grassmannian",0.422,0.294117647058824
"inside",0.498,0.0843823760818253
"devices",0.706,1
"fermi",0.612,0.465765004226543
"centrifuges",0.07,1
"infinitesimals",0.662,1
"wetness",0.024,0.4
"textbook",0.664,0.919871794871795
"snappier",0.014,0
"lees",0.184,1
"polarizer",0.866,0.993548387096774
"aklt",0.568,0.666666666666667
"quadrilinear",0.088,0
"pronounced",0.072,0
"models",0.638,1
"modell",0.11,1
"fastened",0.046,0
"cycloid",0.582,0.769230769230769
"beamed",0.014,0
"breadth",0.152,1
"skate",0.246,0.428571428571429
"skiing",0.272,0.272727272727273
"millisecond",0.378,0.967741935483871
"uneven",0.042,0
"nexstar",0.01,1
"axial",0.566,0.0190114068441065
"recurrence",0.632,0.96078431372549
"bicycles",0.23,0.875
"lrc",0.142,0.666666666666667
"normalizability",0.464,1
"orifice",0.922,0.855263157894737
"accoustic",0.12,0.125
"leave",0.034,0.00902255639097744
"coincidences",0.444,0.942857142857143
"occurrence",0.59,1
"sign",0.726,0.953488372093023
"melt",0.71,0.155080213903743
"tristimulus",0.116,0.6
"spherometer",0.142,1
"mele",0.308,0.91304347826087
"understanding",0.572,0.496012405848471
"magnetism",0.82,0.971098265895954
"fibrations",0.336,1
"magnetise",0.112,0.2
"passengers",0.352,0.976190476190476
"funded",0,0
"benzene",0.512,0.814814814814815
"myers",0.224,1
"tasks",0.148,1
"macromolecule",0.062,1
"logically",0.086,0
"fake",0.36,0.192307692307692
"turret",0.152,0.25
"angry",0.118,0
"kolmogorv",0.026,1
"scope",0.378,0.991935483870968
"theoretical",0.272,0.00372902423865755
"scratched",0.068,0
"bhabha",0.216,0.769230769230769
"claus",0.344,0.8
"primer",0.38,0.918918918918919
"detached",0.176,0
"pumpkin",0.102,0.8
"gunfire",0.102,1
"gzk",0.084,1
"awesome",0.126,0.0140845070422535
"allowed",0.284,0
"monitoring",0.352,0.392857142857143
"sufficently",0.074,0
"vancouver",0.276,1
"optimal",0.34,0.018450184501845
"kolgomorov",0.034,0.75
"landmark",0.29,1
"depolarisation",0.482,1
"incompressibility",0.368,0.954545454545455
"improving",0.12,0.04
"waste",0.386,0.834532374100719
"quanties",0.014,1
"revealed",0.092,0
"natural",0.276,0
"correlate",0.234,0.25
"misplaced",0.002,0
"drunken",0.164,0.142857142857143
"principia",0.546,0.88
"flips",0.126,0.307692307692308
"experiments",0.804,0.967532467532468
"counterclockwise",0.356,0.735632183908046
"omitting",0.078,0
"tendency",0.194,0.98989898989899
"nearsighted",0.122,0
"torn",0.062,0
"tori",0.398,0.933333333333333
"constitutes",0.086,0.0240963855421687
"torr",0.194,0.594594594594595
"causation",0.678,0.95
"twilight",0.32,0.75
"fractionalization",0.636,1
"mollow",0.046,0
"spacetimes",0.716,0.931034482758621
"neutrality",0.606,1
"frank",0.226,0.275862068965517
"establishing",0.162,0
"coagulation",0.202,1
"square",0.682,0.621098901098901
"arbitrariness",0.192,0.923076923076923
"mueller",0.518,1
"crushing",0.2,0.0625
"owing",0.11,0.0535714285714286
"beetle",0.152,0.833333333333333
"neighbourhood",0.302,0.867924528301887
"barometric",0.464,0.0454545454545455
"photometer",0.178,1
"minimums",0.254,1
"squared",0.244,0.00212314225053079
"cobe",0.556,0.9375
"investigation",0.604,1
"uncaused",0.096,0
"squares",0.194,0.852459016393443
"unifying",0.078,0
"recalculating",0.206,0
"crystallization",0.302,1
"recordings",0.22,1
"emulation",0.308,1
"bumpy",0.05,0.111111111111111
"mimo",0.086,0.666666666666667
"iterative",0.088,0.0256410256410256
"snell",0.12,0.642105263157895
"undesirable",0.074,0
"barostat",0.13,1
"vacua",0.784,0.906976744186046
"vacum",0.11,1
"vacuo",0.008,1
"open",0.404,0.00177619893428064
"ripping",0.128,0.428571428571429
"fmu",0.384,1
"fmo",0.098,1
"orbitting",0.14,0
"mks",0.196,0.3
"bits",0.744,0.974820143884892
"cite",0.212,0.103448275862069
"iceberg",0.36,0.9375
"favors",0.12,0.714285714285714
"hypothetic",0.048,0
